occurrence_id,deck,deck_path,slide_number,hidden_slide,occurrence_ordinal,asset_kind,object_id,object_name,alt_title,alt_description,decorative,relationship_id,relationship_type,media_path,external,crop,image_format,mime_type,width_px,height_px,bytes,sha256,duplicate_group,duplicate_occurrences
DPN02. Attention_Prediction_Expectation:s76:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",76,True,1,embedded-image,6,Image 0,,/mnt/data/revised_assets/slide38_img04_e296b5efa0a7.jpg,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image35.jpeg,False,,JPEG,image/jpeg,249,202,7536,df4bb35e1c8bd6f6c431abdfd0d7602654278a482dbc3a36a4ace26e002e8ae1,sha256:df4bb35e1c8bd6f6,2
DPN02. Attention_Prediction_Expectation:s77:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",77,True,1,embedded-image,20,Image 0,,/mnt/data/revised_assets/slide40_img04_2da4bad0d7c0.png,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image88.png,False,,PNG,image/png,268,285,47185,228286a348c18b67635ef38d5804b1177fbf87e12f67e66abc6fd1a46d8dc883,sha256:228286a348c18b67,1
DPN02. Attention_Prediction_Expectation:s79:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",79,True,1,embedded-image,9,Content Placeholder 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image89.png,False,,PNG,image/png,2320,670,487483,6603b24d5402d5309cf2bc89da773b7828f56ecb8db882cd85f8df7af007b825,sha256:6603b24d5402d530,1
DPN02. Attention_Prediction_Expectation:s86:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",86,True,1,embedded-image,33,Picture 32,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image66.png,False,,PNG,image/png,140,145,20790,57b23264ebdc989ccf2b266d2695617cd013de948c1a279261c1c317c7e3119d,sha256:57b23264ebdc989c,2
DPN02. Attention_Prediction_Expectation:s86:o2,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",86,True,2,embedded-image,38,Picture 37,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image67.png,False,,PNG,image/png,175,174,50539,75156168270209ecaa710a213eb8e315d8abee0e629ad8c3277eed1032477025,sha256:75156168270209ec,2
DPN02. Attention_Prediction_Expectation:s86:o3,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",86,True,3,embedded-image,39,Picture 38,,,False,rId5,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image68.png,False,,PNG,image/png,156,127,16284,df50d5c286551033547200cb54e6df005d37abf75e8c6914c49877bc7259a73d,sha256:df50d5c286551033,2
DPN02. Attention_Prediction_Expectation:s86:o4,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",86,True,4,embedded-image,40,Picture 39,,,False,rId6,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image69.png,False,,PNG,image/png,198,185,55539,bd6359afeb652b25b92078cf79277626564f41abeec44bed7101032e84b39c05,sha256:bd6359afeb652b25,2
DPN02. Attention_Prediction_Expectation:s86:o5,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",86,True,5,embedded-image,41,Picture 40,,,False,rId7,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image70.png,False,,PNG,image/png,186,128,20446,05e35d42651fd2c0bc162042a40ed6cd05f85c846d1077b3c438779ae87e7322,sha256:05e35d42651fd2c0,2
DPN02. Attention_Prediction_Expectation:s86:o6,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",86,True,6,embedded-image,43,Picture 42,,,False,rId8,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image71.png,False,,PNG,image/png,105,113,9239,7a198017f43c75b4ada1bfccb6a97172445d3fcc1e57cfdf5816cea125b13f1d,sha256:7a198017f43c75b4,2
DPN02. Attention_Prediction_Expectation:s86:o7,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",86,True,7,embedded-image,5,Picture 4,,,False,rId9,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image73.png,False,,PNG,image/png,82,104,16994,69a01260b5730056289c1ceb71cba13818e2500bf82a8c4aae7dc442d19e11b4,sha256:69a01260b5730056,2
DPN02. Attention_Prediction_Expectation:s86:o8,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",86,True,8,embedded-image,110,Picture 109,,,False,rId10,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image74.png,False,,PNG,image/png,75,74,13350,f0de0d32fd38330a2b81229afe321b659478bd6fbde300b190a05403b0825dce,sha256:f0de0d32fd38330a,2
DPN02. Attention_Prediction_Expectation:s86:o9,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",86,True,9,embedded-image,154,Picture 153,,,False,rId11,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image75.png,False,,PNG,image/png,191,169,46374,cea9f298efd17ee63ad8343ef6d2765166e8250d93432dfbcce267c81c55a40e,sha256:cea9f298efd17ee6,2
DPN02. Attention_Prediction_Expectation:s86:o10,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",86,True,10,embedded-image,42,Picture 41,,,False,rId12,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image72.png,False,,PNG,image/png,126,102,10915,0819e56a42f3f29a715e5484ed1881363dade2f31b930f9bae18f76d079138a2,sha256:0819e56a42f3f29a,2
DPN03. Heuristics & Biases:s1:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",1,False,1,embedded-image,7,Picture 6,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image1.png,False,,PNG,image/png,1672,941,1653167,2c508a08475f9fb67716c39cf533ac75c5992ba37489c064822a1075eb798d44,sha256:2c508a08475f9fb6,2
DPN03. Heuristics & Biases:s2:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",2,False,1,embedded-image,11,Picture 11,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image2.png,False,,PNG,image/png,1802,996,1829806,d62ba6ab2de9fa6283ce19caa014592bf6b31a92ccf4db7f2217dbe8bd7077a0,sha256:d62ba6ab2de9fa62,1
DPN03. Heuristics & Biases:s5:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",5,False,1,embedded-image,6,Picture 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image3.png,False,,PNG,image/png,1672,941,1515908,c5f0cdb8eb39e3c069b250260ba51c845a0c3bda5df4604b1186f4c6d1d70516,sha256:c5f0cdb8eb39e3c0,1
DPN03. Heuristics & Biases:s6:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",6,False,1,embedded-image,8,Picture 2,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image4.jpeg,False,,JPEG,image/jpeg,612,333,25546,99d5d8b32247e86ea850b9c92257334acfdb6f2efaa6d212b80f16f0554dc5be,sha256:99d5d8b32247e86e,1
DPN03. Heuristics & Biases:s7:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",7,False,1,embedded-image,8,Picture 2,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image5.jpeg,False,,JPEG,image/jpeg,1002,1500,54579,82d21031fe4c3634a67007befe02fb2a0439ba38999d47cee56846c6a708423c,sha256:82d21031fe4c3634,1
DPN03. Heuristics & Biases:s8:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",8,False,1,embedded-image,8,Picture 4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image6.png,False,,PNG,image/png,522,191,204654,524de60836f6ee95e1ad2c1b061c66c67b4b89820d35c18bfea68c6dc392f327,sha256:524de60836f6ee95,1
DPN03. Heuristics & Biases:s10:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",10,False,1,embedded-image,7,Picture 4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image7.png,False,,PNG,image/png,1613,975,1743521,933e4034ca780cd67693c97138a7ff0c8436978f18d92726f7dd630d179652fd,sha256:933e4034ca780cd6,1
DPN03. Heuristics & Biases:s13:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",13,False,1,embedded-image,14,48E83492-A3DC-41DF-BC7A-59F0BCE56E13_CEBCC136-2B77-4A53-867E-CE9C475E2D20.mp4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image8.png,False,,PNG,image/png,1080,1920,1573742,c69727ccabf867410ba15e73da1f606a428eacfb0c98820452c557d1cb31c9c7,sha256:c69727ccabf86741,2
DPN03. Heuristics & Biases:s13:o2,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",13,False,2,embedded-image,15,48E83492-A3DC-41DF-BC7A-59F0BCE56E13_CEBCC136-2B77-4A53-867E-CE9C475E2D20.mp4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image8.png,False,,PNG,image/png,1080,1920,1573742,c69727ccabf867410ba15e73da1f606a428eacfb0c98820452c557d1cb31c9c7,sha256:c69727ccabf86741,2
DPN03. Heuristics & Biases:s13:o3,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",13,False,3,embedded-image,17,Picture 10,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image9.png,False,l=9436;t=-640;r=13692;b=8624,PNG,image/png,930,1692,1247869,f5badc7e32b43af845170d132d24923d9d0adf65aa64b9c0e4feb6077166fa83,sha256:f5badc7e32b43af8,1
DPN03. Heuristics & Biases:s14:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",14,False,1,embedded-image,6,Picture 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image10.png,False,,PNG,image/png,1672,941,1668308,b7bb50b38c92d8f3420853e354f8131d918e9e60be04e1cb2498d9f02b0e8489,sha256:b7bb50b38c92d8f3,1
DPN03. Heuristics & Biases:s19:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",19,False,1,embedded-image,12,Picture 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image11.png,False,,PNG,image/png,583,312,450350,7d5c0e3c66ce01b7b448588bceddc7b5a507c875941d5a95a0acab122c350459,sha256:7d5c0e3c66ce01b7,1
DPN03. Heuristics & Biases:s20:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",20,False,1,embedded-image,12,Picture 10,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image12.jpeg,False,,JPEG,image/jpeg,566,409,48960,5035c3b4174fc0c5f20087718c8b0fd165302d94e43c44fee7ef26d968b4ac9f,sha256:5035c3b4174fc0c5,1
DPN03. Heuristics & Biases:s20:o2,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",20,False,2,embedded-image,13,Picture 11,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image13.jpeg,False,,JPEG,image/jpeg,566,560,63924,1d92ed581ddb9d69a756deb815e2ab193578fb6e350cf93eaf3a72e17ca87ad1,sha256:1d92ed581ddb9d69,1
DPN03. Heuristics & Biases:s22:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",22,False,1,embedded-image,12,Content Placeholder 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image14.jpeg,False,,JPEG,image/jpeg,1080,1525,121500,553ea0ab15e040b9626fd50b4961940e4bae3809fb6591b21aca6899c3de1e7f,sha256:553ea0ab15e040b9,1
DPN03. Heuristics & Biases:s25:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",25,False,1,embedded-image,12,Picture 2,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image15.jpeg,False,,JPEG,image/jpeg,500,203,25036,562790561f893ff0e19769c5f20fd716536831e13f38c168a134da97d3480f6a,sha256:562790561f893ff0,1
DPN03. Heuristics & Biases:s26:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",26,False,1,embedded-image,14,Picture 10,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image16.png,False,,PNG,image/png,1482,748,805142,7fc03969783e30743aa428119096918e4735ecd406208c6dbfc19866e1692aba,sha256:7fc03969783e3074,1
DPN03. Heuristics & Biases:s27:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",27,False,1,embedded-image,6,Picture 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image17.png,False,,PNG,image/png,1672,941,1869710,298a349bfa3da9b3534eb6ad28e141e282b7895afcd63a03961d4a94461c8341,sha256:298a349bfa3da9b3,1
DPN03. Heuristics & Biases:s30:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",30,False,1,embedded-image,13,Picture 4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image18.png,False,,PNG,image/png,1200,675,991578,1e56507caf1e249726b6ea00759af55c74660747890f0486359fb569ada0348d,sha256:1e56507caf1e2497,1
DPN03. Heuristics & Biases:s32:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",32,False,1,embedded-image,8,Picture 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image19.png,False,l=33590;r=34355,PNG,image/png,1933,533,84150,185d526dd2d70798aa7e5adb234bd61dfdc49ee51a868543e14133d5a7afdf65,sha256:185d526dd2d70798,1
DPN03. Heuristics & Biases:s33:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",33,False,1,embedded-image,11,Picture 7,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image20.jpeg,False,,JPEG,image/jpeg,1188,823,143814,697926345a2c349c920b78e067801baed6f43386c081ab8a42617c8270ad9fd5,sha256:697926345a2c349c,1
DPN03. Heuristics & Biases:s35:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",35,False,1,embedded-image,11,Picture 9,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image21.png,False,,PNG,image/png,1672,941,2678528,3115deb5ecd82e44e9e18544bc2b1fafebfe0b93db0e2a4e468527866d498d9a,sha256:3115deb5ecd82e44,1
DPN03. Heuristics & Biases:s36:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",36,False,1,embedded-image,11,Content Placeholder 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image22.jpeg,False,t=11212,JPEG,image/jpeg,2117,1653,172777,1205f32311c6abce411e9a32d6e38708a57f33a5234ff23bfa3f1c133387cb63,sha256:1205f32311c6abce,1
DPN03. Heuristics & Biases:s37:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",37,False,1,embedded-image,46,Image 0,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image23.png,False,l=860;r=860,PNG,image/png,1672,941,2029690,2fc2c24181b93b6bdc234499013fb159efb518d00c32033070db7cc7ffc858b6,sha256:2fc2c24181b93b6b,1
DPN03. Heuristics & Biases:s40:o1,DPN03. Heuristics & Biases.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN03. Heuristics & Biases.pptx",40,False,1,embedded-image,12,Picture 4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image24.png,False,,PNG,image/png,639,520,70973,193de9d07bf5f8ea666523e5800ab67e25414dfd25b2d27433664c57ad6341c4,sha256:193de9d07bf5f8ea,1
